,I1,I2,C3_,I3_bins,Imputed_C2,Imputed_C7,C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7
265,GRPN,"Groupon, Inc.",0,10.0,1.0,1610.43,0.4265244746559779,0.047471911677808155,0.35029399529038907,-0.3205409374859286,0.6895782359441436,0.9614310048732482,-0.5117148560186513,-0.33710142357508677,-0.9701425001453321,3.0022753131826,1.4957316381700476,0.6977030008586987
266,GSAT,"Globalstar, Inc. ",1,6.0,1.0,127.147,-0.11283474241225817,-0.4095363487215872,-0.0011196521309589196,-1.3354099221470972,0.06218852325297631,-0.24053153444852918,1.1893371166356834,-0.7069828864275107,1.0307764064044151,1.8065114022688755,-0.7533802028637858,-0.23963752343162473
267,GSE,"GSE Holding, Inc. ",0,5.0,0.0,500.45996229508194,0.9080460413892989,1.3444106415462003,-0.10439529051867298,1.3259717546638923,0.4361795065946838,0.9665881566466613,0.6718471129023796,0.16818208837200266,-0.9701425001453321,-0.7115938668569196,-0.7533802028637858,-0.003727472684703302
269,GTEC,"SOTERA DEFENSE SOLUTIONS, INC.",1,10.0,0.0,189.426,-0.5986430443862129,1.4932154412744345,0.06997124194773038,0.5880882655331398,-1.4959745706183523,-0.026833631952513377,-0.7809570417642218,-0.6813057361250509,1.0307764064044151,-1.2731861447455457,-0.7533802028637858,-0.20028115616234635
270,GTOP,GENITOPE CORP ,0,5.0,0.0,500.45996229508194,-0.47034349944633347,0.17621690426457717,0.11964126415941434,-0.720956263037688,1.5291008603043614,-0.1146227599499118,0.6684856718586845,2.5436751984983412,-0.9701425001453321,0.30992061563004714,-0.7533802028637858,-0.003727472684703302
271,GTXI,GTX INC,0,5.0,1.0,500.45996229508194,-0.07193205990368344,-0.922739576901716,0.26462300943299094,-1.4332206938099992,2.245399602728158,0.6116717107700064,0.6627866217328684,3.0022753131825994,-0.9701425001453321,0.38281643743282423,0.567107203963665,-0.003727472684703302
272,GUID,"Guidance Software, Inc.",1,10.0,1.0,39.505,-0.4016944152091906,-0.6411635195910018,0.15701959104588403,-1.3833268467956414,0.766233218362541,-1.0275400077437995,1.6664387539631536,-0.8096830553014587,1.0307764064044151,0.32033743200166886,-0.7533802028637858,-0.2950216937011232
273,GWAY,GREENWAY MEDICAL TECHNOLOGIES INC,1,10.0,1.0,89.839,0.8218959184856006,1.2579630279389091,0.3926978332430059,0.2928922744928375,1.037439239166577,2.040966219008572,-0.389320798855316,-0.21297806253211995,1.0307764064044151,0.21253260672937566,-0.7533802028637858,-0.26321380677082795
274,GXDX,GENOPTIX INC,0,10.0,1.0,24.018,-0.3685185049722316,-0.15843265709392262,0.3243214106201042,0.2620047639606752,0.49333951557494854,0.3801409911849341,0.8704668428648858,0.06277113463838162,-0.9701425001453321,-0.3596352501229433,1.2951066756738128,-0.3048084927810589
275,HCA,"HCA Holdings, Inc.",1,10.0,1.0,30683.0,-0.5986430443862129,-1.0374075403013534,-0.2622582550319787,0.1046627532689164,-0.8791885782794138,-0.2790781578348763,3.0022753131826008,-0.0539735358041892,1.0307764064044151,0.16744568168604498,0.7493086816950463,3.0022753131825994
276,HCCI,"Heritage-Crystal Clean, Inc. ",1,6.0,1.0,89.734,1.2383739076006548,-1.2012622941479068,-0.29038004146039614,-0.2936958699690671,-1.3269282597121348,-0.5456439076914418,-0.002591287881207604,-0.7764646721287094,1.0307764064044151,0.7396616353893294,-0.7533802028637858,-0.2632801600931882
277,HEES,"H&E Equipment Services, Inc. ",0,10.0,1.0,600.21,-0.09907561716328214,-0.3347530810816232,0.0877087627524579,-1.8785849680703643,-0.8034910794117215,0.2376858043003432,0.9417176753447443,-0.8274784487332708,-0.9701425001453321,-0.23336724931047814,1.2515085456726782,0.0593082073846479
278,HEM,HEMOSENSE INC,0,5.0,1.0,3.25,-0.4016944152091906,-0.4772432252486365,-0.26719112789447347,-1.7478606764499243,-0.4147946395045775,-1.8159047188674007,-0.13637327517116415,-0.2786842907736446,-0.9701425001453321,-0.6294345690195265,-0.7533802028637858,-0.3179325480075136
279,HERO,"HERCULES OFFSHORE, INC.",0,2.0,1.0,500.45996229508194,-0.07193205990368344,-0.0027289542407452545,0.023788544302454064,-0.3285677720982615,-0.5790405894250041,-0.7865321939571551,-0.14457761386656234,-0.2575046802425597,-0.9701425001453321,-0.2592178003861141,0.7493086816950463,-0.003727472684703302
280,HGG,"hhgregg, Inc.",1,8.0,1.0,900.424,-0.3360638676188613,0.8875479399198138,0.4597604313622453,-0.7351649624600618,1.9057576677867896,0.7370731674901901,-0.29963551631559915,-0.9373475793589349,1.0307764064044151,-0.17028790058210597,-0.7533802028637858,0.24902436280427795
281,HIRE,HIRERIGHT INC,1,10.0,1.0,58.097,0.624663017286054,-1.7164520721774978,0.06591874696250076,0.030925454396983427,-0.8705865873136558,0.7721552395176192,-0.5209041442888412,-0.46698370525443683,1.0307764064044151,-0.7478302981456687,-0.7533802028637858,-0.2832727320885343
282,HITT,HITTITE MICROWAVE CORP,1,5.0,1.0,61.67100000000001,-0.5986430443862129,1.5670832745922783,0.25869374440451565,-1.1627674579756646,0.3883626128135895,0.4774047389483551,-0.471626074525934,0.17252686770750425,1.0307764064044151,0.9892542590966795,1.2951066756738128,-0.281014191382672
283,HLYS,"Heelys, Inc. ",1,5.0,1.0,43.95,-0.25788608364337073,-0.5999746821048522,-0.24350112135926727,-1.2415460037839836,-0.4732593457250171,0.16360800251011834,-0.2834023786127823,-0.03188956016647204,1.0307764064044151,0.22655281635223418,1.722087688376605,-0.2922127363878725
284,HNSN,HANSEN MEDICAL INC,0,5.0,1.0,500.45996229508194,-0.3522029926095117,0.5887759127878508,0.26042835117037216,-1.0559905492685144,0.8490128187888193,-0.709797930204999,1.496432965188302,0.9749722166683491,-0.9701425001453321,-0.2584014860764816,-0.7533802028637858,-0.003727472684703302
285,HOO,CASCAL N.V.,1,6.0,1.0,121.70299999999999,-2.4880988128655477,-2.0569776003065052,-0.04600422983023885,-1.1813033027634592,-0.5539324993878885,-0.49741036328996313,0.02458168039011075,-1.1283782393152297,1.0307764064044151,-0.7620038713932408,-0.7533802028637858,-0.243077785211903
287,HPTX,HYPERION THERAPEUTICS INC ,0,5.0,0.0,500.45996229508194,-0.16917556169452003,-1.4188356243099178,-0.09770115493935644,1.5154648404939262,-0.2605953682177204,-1.205970533707621,-0.7331515943659628,0.48784571231724,-0.9701425001453321,-0.3317466347992504,-0.7533802028637858,-0.003727472684703302
288,HPY,HEARTLAND PAYMENT SYSTEMS INC,1,9.0,1.0,602.749,1.7091973457729093,-0.5457143003524284,-0.7648683701077295,0.5686577462224277,-1.398503595767332,-1.3325911914173165,0.3587067078376757,-2.0909568800139477,1.0307764064044151,0.4867294576531487,1.5915519026818201,0.060912693912959164
289,HRZ,"Horizon Lines, Inc. ",1,6.0,1.0,980.328,0.8727523285069907,-0.8971413275321082,-0.31789780456733624,0.9440009965108114,-0.3390186953487243,-0.5281108490420864,-0.8512193618606486,-1.6227813053527913,1.0307764064044151,-0.7721441956877724,-0.7533802028637858,0.29951860918402745
290,HS,"HealthSpring, Inc. ",1,9.0,1.0,856.763,-0.019082133026365303,-0.6664472827135184,-0.6715207398874029,0.7671871584422579,-0.18986981390499208,-0.42964890014142,0.6329037712995971,-0.8498908276200459,1.0307764064044151,-0.4084922695347434,1.3631150725319914,0.22143338749407768
291,HTZ,HERC HOLDINGS INC,1,10.0,1.0,7469.2,0.10539447891072261,0.5887759127878508,-0.026330776397237476,0.3832063815518751,0.07137712073883752,-0.5751266644917246,0.3579740773399821,-0.02065603616984222,1.0307764064044151,-0.06189352971056374,-0.7533802028637858,3.0022753131825994
292,HUN,Huntsman CORP ,0,5.0,1.0,11485.0,-0.5796255321514372,0.05533965471678433,-0.32916388027686716,0.3772862115385949,0.8605393717624547,0.9014367523383704,2.053779476155064,-0.36401975626264566,-0.9701425001453321,-0.04748227859874229,0.677640929924902,3.0022753131825994
293,HURN,Huron Consulting Group Inc.,0,10.0,1.0,110.294,0.4071364810886714,0.5214395413093086,-0.30841532747172784,1.1983619409934174,0.08192641662921896,-1.510572313295226,-1.7536883706824482,-1.1836087506193986,-0.9701425001453321,-0.27731869879642873,-0.7533802028637858,-0.25028754763864713
294,IBI,"INTERLINE BRANDS, INC./DE ",0,7.0,1.0,640.138,0.6825649101412574,0.8886320614208896,-0.005371534320159381,0.5722342209745332,0.4085550381762432,-0.029018602114889328,-0.13458093746700975,0.744792697265384,-0.9701425001453321,-0.7671239213689683,-0.7533802028637858,0.08454016410084031
295,ICFI,"ICF International, Inc. ",1,10.0,1.0,177.218,0.27457771921748597,1.3400345969566614,0.2559068505468146,-0.651338240631857,-0.05351046781635057,0.365895674803189,-0.8500154863463877,1.5367452368632801,1.0307764064044151,-0.5948483494358914,-0.7533802028637858,-0.2079958357754318
296,ICPT,INTERCEPT PHARMACEUTICALS INC,1,5.0,1.0,1.805,-1.7120003827135282,-1.4173024212538985,0.6519662522319802,0.7405986113642801,1.2927493766677756,1.413610458676809,-0.328194754503311,1.210716566545069,1.0307764064044151,-0.34528892616827966,0.9103296771192144,-0.31884569611047137
297,ICXT,ICX TECHNOLOGIES INC,0,5.0,1.0,90.16,-0.3200973568992914,-0.8194549643556007,-0.17712564285074398,0.03211839343815641,1.354484896551923,-0.8257279480906726,0.7908055121914559,-0.01051665264607507,-0.9701425001453321,1.141481837706301,-0.7533802028637858,-0.2630109551853266
298,IFO,INFOSONICS Corp ,1,7.0,0.0,65.093,0.2638762072850816,0.3541933521549406,-0.7229582709961527,1.2710607902438371,-2.877839723186388,0.49369252962057725,-0.5402930842119381,0.1176274562123448,1.0307764064044151,-0.716602779627317,-0.7533802028637858,-0.2788517050101311
299,IKAN,"IKANOS COMMUNICATIONS, INC.",0,5.0,1.0,66.676,2.0308535503786618,-0.9053180901040428,0.034750103522037085,-0.28532427600337223,0.4761290617573999,0.4221001157562918,2.550011700744939,2.2823847937388204,-0.9701425001453321,-0.016680721292761977,1.0495934451810884,-0.2778513496834999
300,IL,"IntraLinks Holdings, Inc. ",0,10.0,1.0,140.69899999999998,-0.0061569049105421264,1.2905593622470126,0.24548820834234625,1.6002615221722654,0.445556067360754,1.0166501585244385,0.00958364090312787,-0.7008835110711046,-0.9701425001453321,0.3506571123700283,-0.7533802028637858,-0.231073521292328
301,ILSE,INTRALASE CORP ,0,5.0,1.0,25.429000000000002,0.1867374126950653,0.9653650236452556,0.14991563423021462,0.16150428760492247,-0.9091799088633937,-0.7172246960763232,0.07106082618083787,0.0680694218266598,-0.9701425001453321,0.0427289931093342,0.9980514418272756,-0.30391683051581775
302,IMI,INTERMOLECULAR INC ,0,5.0,1.0,42.674,-0.05854314036566046,-1.7498545665988468,0.019958192808713197,1.1357478990703314,-0.847383670259317,-0.04154300232844772,-0.0809995248060632,0.36680194605815225,-0.9701425001453321,-2.8502765442142346,-0.7533802028637858,-0.29301908723865044
303,IMMC,IMMUNICON CORP,0,5.0,1.0,2.9739999999999998,0.1639452978886264,0.44485171734147966,0.18407860063560644,-0.022160332935215705,0.0996271017405868,0.18130858640766978,-0.6117090790432258,-0.3246531802744546,-0.9701425001453321,-0.05005139579131767,-0.7533802028637858,-0.3181069624548606
304,INCX,LOCAL Corp,1,10.0,0.0,8.783999999999999,-0.05854314036566046,0.9541601820339936,-0.10345887594620651,0.9217903912361908,0.5012817456647476,-1.1775770315226206,-0.8515346701505233,-0.4668757932121887,1.0307764064044151,-1.1188005496164357,-0.7533802028637858,-0.31443541195092656
305,INET,"INTERNET BRANDS, INC. ",1,10.0,1.0,84.804,0.03196060044357762,-2.2401026416188032,0.3792810616518941,0.0199933027299687,0.4735751585238949,0.696156257429028,-0.20958222726031678,0.5080186514283139,1.0307764064044151,1.2184854583714684,-0.7533802028637858,-0.2663956065621029
306,INHX,"INHIBITEX, INC.",0,5.0,1.0,1.0959999999999999,-0.3360638676188613,0.3454508747809319,0.2766333734444593,-0.9857348850601033,0.8221448838310412,0.6311866803998156,0.13362408450221025,1.0707649805552863,-0.9701425001453321,-0.13621421602793457,-0.7533802028637858,-0.31929373902050395
307,INPC,INPHONIC INC,0,6.0,1.0,136.136,0.4265244746559779,1.8908848326026915,-0.19222052131157838,-0.24924953430073565,-0.687053910208865,-0.8798937255197649,-0.5380204207989262,-1.0342809752628734,-0.9701425001453321,0.26905699291711266,1.5416445023208305,-0.23395704710118356
308,INVN,InvenSense Inc,1,5.0,1.0,79.556,2.1927379053667333,0.24536477059276818,0.19913337777671342,0.9714098285518342,0.949174380130833,0.6069619834174743,-1.0298061568155095,-0.6303247624576315,1.0307764064044151,1.4756377163180934,-0.7533802028637858,-0.2697120088073088
309,INWK,INNERWORKINGS INC,1,5.0,1.0,76.87,-0.25788608364337073,0.3737997524291812,-0.7560811685605957,-0.54497490514627,-1.3490730521446122,-0.7413219624873816,-2.630593838950232,-0.9550022612426923,1.0307764064044151,0.20271407845957912,0.8060668493925345,-0.27140938998692443
310,IOMI,"INTERCELL USA, INC.",0,5.0,1.0,500.45996229508194,0.05684208511069731,-0.34661194595402794,0.2610807599325607,-0.3442141094172252,0.7296795201297549,1.3669952776740326,-0.28916889651623023,1.6413062496074347,-0.9701425001453321,-0.20473326676361084,-0.7533802028637858,-0.003727472684703302
311,IPAS,IPASS INC ,1,10.0,1.0,92.83,0.6580242831877381,0.5746381490074413,-0.1688081037110487,-0.2716386104917021,-1.00238590042051,-1.6349392229773352,-0.318427884918824,-1.4614089947101048,1.0307764064044151,1.5854618232310471,2.20104911748743,-0.2613236849881659
312,IPCM,"IPC Healthcare, Inc. ",0,10.0,1.0,190.002,0.34741433641570424,-3.0022753131825994,0.012337308128663991,0.6201873633267149,0.2006688295240249,-1.0854476880610318,0.9238525236076379,-0.7070664885178157,-0.9701425001453321,-0.541420770268763,-0.7533802028637858,-0.19991716079397007
313,IPDN,"Professional Diversity Network, Inc.",1,10.0,0.0,6.154,1.340997433530956,-0.2701012266849845,0.2063855571043824,0.9005780154121146,-0.43021205275385865,0.28316179327042584,-1.0211858342952174,-0.5303308268986616,1.0307764064044151,-1.9305660567443568,-0.7533802028637858,-0.31609740469195
314,IPGP,IPG PHOTONICS CORP,1,5.0,1.0,96.385,0.09340361507283151,-0.6411635195910018,0.20700711032086877,-0.7244361891404782,-0.7728974323701427,0.48242099233390134,0.22334946758365795,-0.4095636663671152,1.0307764064044151,0.4717062591445015,1.3183869286367438,-0.2590771510739687
315,IPHI,INPHI Corp,1,5.0,1.0,58.852,0.35753542278800937,1.2908400870288,0.6318749741558058,0.07372836848139956,0.470485623802409,0.9287393955726562,0.945833566189551,1.0798524398836236,1.0307764064044151,-0.11523474751322645,1.0495934451810884,-0.28279562010394393
316,IPHS,"Innophos Holdings, Inc. ",1,7.0,1.0,535.328,-0.14073937770096973,-0.4095363487215872,-0.03355052192029664,-1.2077429166876674,-0.4810403076396847,1.8527598855848944,1.539777692654916,-0.37960469440371813,1.0307764064044151,-0.9361469571859206,-0.7533802028637858,0.018306909657238617
317,IPI,"Intrepid Potash, Inc. ",1,2.0,1.0,213.459,0.09340361507283151,0.2981779449076465,0.1708998622583385,0.31684364230900414,-0.07026888678200548,0.1847484320201076,0.816607843936547,-0.01409292738170619,1.0307764064044151,-0.8025094813666058,1.3427628958448692,-0.18509382857868945
318,IPMT,"iPayment, Inc.",0,10.0,1.0,115.81299999999999,0.44566389734950085,1.7936299456712916,-0.24355790899239926,-1.5616481655689962,0.6492529422404352,-0.7244159880713009,0.11415286344838473,-1.1179201690075151,-0.9701425001453321,-0.48033634874911957,0.8725049101030327,-0.24679989062811153
319,IRWD,IRONWOOD PHARMACEUTICALS INC,0,5.0,1.0,36.102,-0.6571938633641179,-1.5145345702589323,0.2152367146825524,1.2917996450192861,0.964285574532568,2.0136751907655777,-0.6072829537098824,2.615782064051179,-0.9701425001453321,0.8229807210938086,-0.7533802028637858,-0.29717217328199885
320,ISLN,"Isilon Systems, Inc.",0,5.0,1.0,21.083000000000002,-0.15488976347420685,-0.40843582707811305,-0.5460673242849001,0.009916736435502315,-1.0624527016581982,-1.4510347392634795,-1.3583847619901872,-0.6462431529360724,-0.9701425001453321,1.2970678305940995,1.2801536836204526,-0.3066632261251288
321,ITC,ITC Holdings Corp. ,1,6.0,1.0,126.449,0.03196060044357762,1.0953862236500198,-0.08332512447526341,0.2972857206602991,0.8219918945363391,-2.359114231927037,-0.8715545647746347,-0.9225852850863208,1.0307764064044151,-0.6781210079326628,1.3771320060262886,-0.24007861504121955
322,ITLN,INTELLON CORP ,0,5.0,1.0,33.718,0.4265244746559779,0.7944105700584964,0.1170311004999716,-0.09111391228274954,0.6795599075826119,-0.3522393436043626,-0.19055486392220564,0.42215420390920605,-0.9701425001453321,0.12366439472494466,-0.7533802028637858,-0.2986787096677783
323,IVII,INTERVIDEO INC,1,10.0,0.0,45.494,0.5467572796934158,2.571566465140269,0.11000614171749383,-0.11606370188785375,-0.959256514411303,-2.2049375466524426,0.8128758767693327,-0.44753281206782775,1.0307764064044151,0.3272650187323425,1.4532853937344805,-0.29123702658097506
324,IWA,IOWA TELECOMMUNICATIONS SERVICES INC,1,6.0,1.0,205.50900000000001,0.9695453126658862,1.206051681234601,-0.09137365047901581,0.029340804028857952,-0.8884399933627938,-0.33674584669454055,0.2670385549953237,0.12343682015754798,1.0307764064044151,-1.658975136463297,-0.7533802028637858,-0.19011772298596577
325,JOR,JORGENSEN EARLE M CO,0,7.0,1.0,1040.367,0.7768818191073971,-0.8660830021825586,-0.20574005405561727,0.21639802001442038,-1.2198417493410814,0.9655211998641084,0.42245590493341784,-1.0930997686921224,-0.9701425001453321,-0.6059173879577131,-0.7533802028637858,0.33745943890962043
326,KAR,"KAR Auction Services, Inc.",0,7.0,1.0,1771.4,-0.4185630073640097,0.18703111611046946,0.29102678637634594,0.3245937331884812,0.2976775212293554,0.697766101979395,2.2728589815690814,0.5617375358975467,-0.9701425001453321,0.671860940512801,-0.7533802028637858,0.7994258037189846
327,KBAY,KANBAY INTERNATIONAL INC,1,10.0,1.0,107.15299999999999,0.1980042927545721,-2.707953949279297,-0.29797570122706485,-0.018525414464763832,-0.6723016896763763,0.5790854721038168,0.5846055122244687,-0.19425580606982532,1.0307764064044151,0.3705149816258949,-0.7533802028637858,-0.2522724598818239
328,KCI,KINETIC CONCEPTS INC,1,5.0,1.0,763.836,-1.1202100505316324,-1.0253698658177803,-0.3239480734937415,-1.4448250737052566,-1.0107695536413737,0.38130224133387614,0.5262855090460733,0.29388383718868133,1.0307764064044151,-0.07982822436435241,0.9103296771192144,0.16270943333244642
329,KEYW,KEYW HOLDING CORP ,0,10.0,0.0,39.037,-0.14073937770096973,1.5381879658258737,0.4641718840846018,-0.6538531144702219,0.4655564515971897,-0.3344400362172845,-0.4675200633165643,0.41257837155416766,-0.9701425001453321,-0.7106126740132716,-0.7533802028637858,-0.2953174399379289
331,KIOR,Kior Inc ,0,5.0,1.0,500.45996229508194,-0.6772324799627584,-0.7518561605617924,0.47455768476498855,-0.6048646366867103,1.3123438212467824,0.17340921027938225,-0.6722456609007617,0.5786842576010381,-0.9701425001453321,0.08411290627983456,-0.7533802028637858,-0.003727472684703302
